politician_id,name,party,x,y
165049,Simone Borchardt,CDU/CSU,-7.268655,2.8885796
182942,Hendrik Bollmann,SPD,-8.179886,3.8735864
147321,Gereon Bollmann,AfD,7.2788205,-3.401709
130612,Peter Bohnhof,AfD,8.386685,-6.785551
145817,Peter Boehringer,AfD,8.606305,-6.38314
182817,Leif Bodin,CDU/CSU,-6.4652944,4.013244
159437,Violetta Bock,Die Linke,7.807647,17.689718
168306,René Bochmann,AfD,7.480246,-2.708304
174144,Michael Blos,AfD,9.527987,-6.8111405
175933,Joachim Bloch,AfD,9.217351,-6.988911
145789,Andreas Bleck,AfD,9.115335,-7.2991924
175437,Jakob Blankenburg,SPD,-8.106453,4.338348
165159,Christoph Birghan,AfD,9.282242,-6.979897
175849,Florian Bilic,CDU/CSU,-7.0534635,3.512895
79444,Steffen Bilger,CDU/CSU,-7.8736696,4.380223
145893,Marc Biadacz,CDU/CSU,-7.5720854,3.8506103
79446,Peter Beyer,CDU/CSU,-7.9985476,3.551841
146046,Lorenz Gösta Beutin,Die Linke,7.3924775,16.758286
182947,Daniel Bettermann,SPD,-7.8732443,3.624628
31218,Birgit Bessin,AfD,9.175171,-6.956082
145860,Melanie Bernstein,CDU/CSU,-7.548857,2.8008974
108754,Marc Bernhard,AfD,-5.1448755,-10.934786
130480,Lukas Benner,BÜNDNIS 90/­DIE GRÜNEN,17.410162,7.46264
178435,Jens Behrens,SPD,-7.5441585,3.7943375
178606,Sascha van Beek,CDU/CSU,1.9739879,3.7696805
180058,Desiree Becker,Die Linke,8.078316,18.221579
177567,Carsten Becker,AfD,8.638796,-5.619101
175596,Katharina Beck,BÜNDNIS 90/­DIE GRÜNEN,16.26312,7.3316927
182891,Günter Baumgartner,CDU/CSU,-7.421584,4.2574115
66273,Bernd Baumann,AfD,8.372718,-6.220602
29476,Christina Baum,AfD,-5.2240877,-10.855496
183247,Marcel Bauer,Die Linke,8.070796,17.429373
79455,Bärbel Bas,SPD,-8.00044,4.4399066
79454,Dietmar Bartsch,Die Linke,8.343311,17.63302
78884,Sören Bartol,SPD,-7.953904,3.284952
79465,Thomas Bareiß,CDU/CSU,-8.475599,3.9216797
145959,Felix Banaszak,BÜNDNIS 90/­DIE GRÜNEN,16.009878,7.158535
183520,Adam Balten,AfD,9.006392,-7.197736
175416,Daniel Baldy,SPD,-7.0391965,4.151508
120254,Lisa Badum,BÜNDNIS 90/­DIE GRÜNEN,16.52901,7.1396017
175907,Carolin Bachmann,AfD,-5.074089,-11.005582
165055,Cornell-Anette Babendererde,CDU/CSU,-8.326366,4.3647294
120442,Peter Aumer,CDU/CSU,-8.230581,4.399957
78810,Artur Auernhammer,CDU/CSU,-8.410945,3.994966
175526,Andreas Audretsch,BÜNDNIS 90/­DIE GRÜNEN,15.998051,7.171872
182861,Tijen Ataoğlu,CDU/CSU,-7.9203,4.673743
183082,Ayse Asar,BÜNDNIS 90/­DIE GRÜNEN,16.025608,7.6080694
108373,Alexander Arpaschi,AfD,9.600378,-6.721867
183266,Michael „Moses“ Arndt,Die Linke,8.120374,18.14591
139271,Luise Amtsberg,BÜNDNIS 90/­DIE GRÜNEN,16.026163,7.1115446
145862,Philipp Amthor,CDU/CSU,-8.369765,4.331867
145885,Norbert Maria Altenkamp,CDU/CSU,-7.1235766,3.8644297
183004,Alaa Alhamwi,BÜNDNIS 90/­DIE GRÜNEN,16.140978,7.1862416
79476,Stephan Albani,CDU/CSU,-7.152964,2.9366148
175486,Reem Alabali Radovan,SPD,-7.7701635,3.4198108
135459,Tarek Al-Wazir,BÜNDNIS 90/­DIE GRÜNEN,16.074732,7.1159534
78952,Jan van Aken,Die Linke,6.9040947,16.08708
108563,Gökay Akbulut,Die Linke,8.162806,17.548553
175389,Adis Ahmetović,SPD,-8.504535,3.909442
182845,Anna Aeikens,CDU/CSU,-8.4707775,3.9631028
146180,Doris Achelwilm,Die Linke,8.122797,18.121592
29084,Knut Abraham,CDU/CSU,-7.4797707,3.7790735
175489,Sanae Abdi,SPD,-7.246473,4.333693
