id,dokumentnummer,sitzungsnummer,titel,datum,sitzungsbemerkung,pdf_url,xml_url,vorgangsbezug_anzahl,pdf_hash,aktualisiert
5563,20/96,96,Protokoll der 96. Sitzung des 20. Deutschen Bundestages,2023-04-19,,https://dserver.bundestag.de/btp/20/20096.pdf,https://dserver.bundestag.de/btp/20/20096.xml,58,64a962500b23107b19af8c8eccf823c4,2023-04-28T08:11:40+02:00
5564,20/97,97,Protokoll der 97. Sitzung des 20. Deutschen Bundestages,2023-04-20,,https://dserver.bundestag.de/btp/20/20097.pdf,https://dserver.bundestag.de/btp/20/20097.xml,53,0c44c5124e59ff17b0b51dccc04b3791,2023-04-26T15:17:51+02:00
5565,20/98,98,Protokoll der 98. Sitzung des 20. Deutschen Bundestages,2023-04-21,,https://dserver.bundestag.de/btp/20/20098.pdf,https://dserver.bundestag.de/btp/20/20098.xml,16,01e9b085be8e27987c569201e5ed16d3,2023-10-23T08:25:34+02:00
5566,20/99,99,Protokoll der 99. Sitzung des 20. Deutschen Bundestages,2023-04-26,,https://dserver.bundestag.de/btp/20/20099.pdf,https://dserver.bundestag.de/btp/20/20099.xml,56,644b96040bfa16ae9f57d42c784258da,2024-05-27T10:43:33+02:00
5567,20/100,100,Protokoll der 100. Sitzung des 20. Deutschen Bundestages,2023-04-27,,https://dserver.bundestag.de/btp/20/20100.pdf,https://dserver.bundestag.de/btp/20/20100.xml,40,1312a3590fc6d49e31b7572d72d3182b,2023-05-02T16:41:35+02:00
5568,20/101,101,Protokoll der 101. Sitzung des 20. Deutschen Bundestages,2023-04-28,,https://dserver.bundestag.de/btp/20/20101.pdf,https://dserver.bundestag.de/btp/20/20101.xml,23,a55c2cde51e71fdb2e2e01b8e854af14,2023-10-23T08:25:13+02:00
5569,20/102,102,Protokoll der 102. Sitzung des 20. Deutschen Bundestages,2023-05-10,,https://dserver.bundestag.de/btp/20/20102.pdf,https://dserver.bundestag.de/btp/20/20102.xml,58,44206f790fa2fee6836eda3139ad5b6f,2023-11-17T15:50:37+01:00
5570,20/103,103,Protokoll der 103. Sitzung des 20. Deutschen Bundestages,2023-05-11,,https://dserver.bundestag.de/btp/20/20103.pdf,https://dserver.bundestag.de/btp/20/20103.xml,60,8598cfe526eddc187f67d7285c870f2e,2023-10-23T08:25:38+02:00
5571,20/104,104,Protokoll der 104. Sitzung des 20. Deutschen Bundestages,2023-05-12,,https://dserver.bundestag.de/btp/20/20104.pdf,https://dserver.bundestag.de/btp/20/20104.xml,29,d60ea2151abcf9666be3fc959a41d83b,2023-05-23T10:14:05+02:00
5573,20/105,105,Protokoll der 105. Sitzung des 20. Deutschen Bundestages,2023-05-24,,https://dserver.bundestag.de/btp/20/20105.pdf,https://dserver.bundestag.de/btp/20/20105.xml,66,a0d7307d87ec62e0241c1e5177b061d1,2023-10-23T08:25:43+02:00
